disposition,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,disposition_bool
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,-0.06207320008426592,-0.04427645175509548,0.04810696195026791,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.37155116044580705,-0.18063904438680276,0.17484971076264355,-0.024985884112792303,-0.37206656551937256,-0.17955029928795144,0.174351118045754,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,0.0,0.0,0.0,0.0,-0.9782410436614454,-0.05852647581767682,0.1307933457284755,0.0,4.673458481808985e-16,0.0,0.0,0.0,0.0,-2.71697952500315e-16,0.0,0.0,0.0,-2.0666807295563754e-16,-1.6074404084089514e-16,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,-0.06207347541258278,-0.04427761995807714,0.04811036009803665,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.30097811877976366,-0.17316205028887025,0.16314482868615576,-0.024985884112792303,-0.3010727215711955,-0.1732661706975453,0.1632981783449012,-0.024985884112792303,-0.9480515994322027,-0.7748400602780148,-0.9480524765014017,-0.7748400602780148,-2.4275501657824126e-16,1.7598967637923527e-16,-0.7906032152715312,-0.6721691752004663,0.6381446299514326,0.0,-1.840274071952473,0.750831090953232,-0.9095793305953644,0.0,-0.26942916036826076,-1.448231730786781,0.6729203787315369,-0.6796963146048058,0.0,-0.6725332650217786,0.005574949138416807,-0.0680227390069307,0.0,-1.071879001778007,0.1385049899028291,-0.3404294177462552,0.0,-1.9199819388593569,0.8418057704227577,-0.8176841666471557,0.0,1.2228928106266803,-0.18729720908518732,0.175744384457178,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,-0.06207720485978402,-0.044274716800172226,0.04810220454339166,0.0,-0.17899016474534063,-0.08042619446682157,0.06966919117331215,0.0,-0.30097811877976366,-0.17184258074217626,0.16401185698811782,-0.024985884112792303,-0.3021256646354212,-0.18201221118371258,0.17192325586313664,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,-0.7906032152715312,-0.6706781810133506,0.6518032139518826,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,-1.448231730786781,0.6729203787315369,-0.6796963146048058,0.0,-0.6725332650217786,0.005574949138416807,-0.0680227390069307,0.0,-1.071879001778007,0.1385049899028291,-0.3404294177462552,0.0,-1.9199819388593569,0.8418057704227577,-0.8176841666471557,0.0,0.0,-2.0666807295563754e-16,-1.6074404084089514e-16,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,-0.06207505229294304,-5.1364984066275925e-18,-7.54540378787927e-18,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.2743853784418343,0.0,0.0,-0.024985884112792303,-0.2744776137500227,3.416589089090744e-17,3.3693356196980916e-17,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,-1.41098760843709,0.0,0.0,0.0,-0.641962487157812,0.0,0.0,0.0,4.673458481808985e-16,0.0,0.0,0.0,0.0,-2.71697952500315e-16,0.0,0.0,0.0,-2.0666807295563754e-16,-1.6074404084089514e-16,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,-0.06207347541258278,-0.044277608391710986,0.048110326116558966,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,0.0,0.0,0.0,-2.7807628207229312e-18,-6.364753977408919e-17,3.416589089090744e-17,3.3693356196980916e-17,-2.7807628207229312e-18,-0.9480515994322027,-0.7748400602780148,-0.9480527249801601,-0.7748400602780148,-2.146541016570757,-1.219943949035037,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,-1.448231730786781,0.6729203787315369,-0.6796963146048058,0.0,-0.6725332650217786,0.005574949138416807,-0.0680227390069307,0.0,-1.071879001778007,0.1385049899028291,-0.3404294177462552,0.0,-1.9199819388593569,0.8418057704227577,-0.8176841666471557,0.0,1.2228928106266803,-0.18729720908518732,0.175744384457178,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,-0.06207347541258278,-0.04427772405537254,0.04811069991281353,0.0,-0.17323805090383468,-0.12495160382331076,0.13260434485829312,0.0,-0.28972734402140893,-0.18063904438680276,0.17051456925283326,-0.024985884112792303,-0.2898207670256429,-0.18073383881271968,0.17066256414619077,-0.024985884112792303,-0.948129779512392,-0.7748400602780148,-0.9481306479187827,-0.7748400602780148,-0.5022608276558118,5.120752378665588,-0.7892615759071526,-0.6900611054458535,0.6624265570633437,0.0,-1.6304663688614869,0.07801389654924347,-0.1676254123550091,0.0,-0.26942916036826076,-1.52151855218456,-0.24859045187208417,0.24171684544637548,0.0,-0.6097827209852156,-0.04104426901146949,-0.004401591891600684,0.0,-0.9918989354446226,-0.20412410575576914,0.10650597518181407,0.0,0.039994641614058565,0.05868973993460064,-0.04179961852620198,0.0,0.0,-2.0666807295563754e-16,-1.6074404084089514e-16,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,-0.06207720485978402,-0.044247651503369435,0.0480257462185949,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.30097811877976366,-0.17184258074217626,0.16401185698811782,-0.024985884112792303,-0.3010730999400036,-0.17194843235533913,0.1641646580792555,-0.024985884112792303,-0.9353864264415455,-0.7748400602780148,-0.9353876135791375,-0.7748400602780148,-2.146541016570757,-1.219943949035037,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,-1.448231730786781,0.6729203787315369,-0.6796963146048058,0.0,-0.6725332650217786,0.005574949138416807,-0.0680227390069307,0.0,-1.071879001778007,0.1385049899028291,-0.3404294177462552,0.0,-1.9199819388593569,0.8418057704227577,-0.8176841666471557,0.0,1.1608200239317268,0.8253590698262105,-0.6118879765900166,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,-0.06207330333238474,-0.044277622271350375,0.04811039068136658,0.0,-0.1930508874690218,-0.1828346359867467,0.1955394985432741,0.0,-0.3073194645526546,-0.2145054294186148,0.2058459725577871,-0.024985884112792303,-0.30741473314892304,-0.21455799711034415,0.20596831749821587,-0.024985884112792303,-0.9587622704181291,-0.7748400602780148,-0.9587631533806434,-0.7748400602780148,-0.27486037599736196,-1.219943949035037,-0.79172124807518,-0.7168990008139343,0.683673243286266,0.0,-1.6795613713847777,-1.5300191980762892,1.5982249130570365,0.0,-0.26942916036826076,-1.5107057424701336,-0.3182845483042908,0.2959176195670332,0.0,-0.696668089651226,-0.2857951642983723,0.3455147172427141,0.0,-1.2907718149009537,-0.5703827942184087,0.6150876292034101,0.0,-0.8894136078362382,-0.23497877149845822,0.15217151850403632,0.0,1.0898796962803527,-0.7680853690490772,0.592726222658634,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,-0.06207470187508521,-0.044274716800172226,0.048101864728614795,0.0,-0.23651130316040012,-0.09823635820941724,0.1056321361361584,0.0,-0.37257395815111205,-0.18723639212027265,0.1770172815175487,-0.024985884112792303,-0.37267631258642314,-0.18732304752524856,0.1771606401634788,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,-0.8022307564294785,-0.7064620415041251,0.6730499001748048,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,-1.5143100123749424,-0.15566498996247533,0.1488012326681051,0.0,-0.9782410436614454,-0.09931829169882729,0.07512484200256174,0.0,-1.8590512335855276,-0.2277536985598103,0.13732910572857737,0.0,0.0,-2.71697952500315e-16,0.0,0.0,1.9855013328789504,-0.21708121728846375,0.19891004213503669,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,-0.06207401355429304,-0.044277377064387884,0.04810968046848291,0.0,-0.17387717466400193,-0.1338566856946086,0.13260434485829312,0.0,-0.28563615320018904,-0.18063904438680276,0.17051456925283326,-0.024985884112792303,-0.2857295453641325,-0.18073391267007655,0.17066263698205625,-0.024985884112792303,-0.9471134384699319,-0.7748400602780148,-0.9471145685800844,-0.7748400602780148,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,-1.52151855218456,-0.24859045187208417,0.24171684544637548,0.0,-0.6097827209852156,-0.04104426901146949,-0.004401591891600684,0.0,-0.9918989354446226,-0.20412410575576914,0.10650597518181407,0.0,0.039994641614058565,0.05868973993460064,-0.04179961852620198,0.0,0.8947937952390759,-0.3660012583048457,0.3147383305243299,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,-0.06209136061489736,-5.1364984066275925e-18,-7.54540378787927e-18,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,0.0,0.0,0.0,-2.7807628207229312e-18,-6.364753977408919e-17,3.416589089090744e-17,3.3693356196980916e-17,-2.7807628207229312e-18,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,-1.4193975715483105,0.42511914697257996,-0.43192134719608477,0.0,-0.6888548424245196,-0.2949267036534813,0.3420712226550969,0.0,-1.3032992189750674,-0.6727934494311234,0.7178519464463192,0.0,0.0,-2.71697952500315e-16,0.0,0.0,1.0419949751156765,-0.9655533434367999,0.7810630195796249,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,0.029215845574519807,-0.04426384441598649,0.048069922139588585,0.0,0.11884150749263436,0.017529706117454618,-0.011247434993091934,0.0,-0.39916669848904146,-0.1938337398537425,0.1835199937822641,-0.024985884112792303,-0.3992717987764039,-0.19391215776130158,0.18365861906627956,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,-0.8112421008268877,-0.7239066734933776,0.69080605937539,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,-1.5143100123749424,-0.15566498996247533,0.1488012326681051,0.0,-0.9782410436614454,-0.09931829169882729,0.07512484200256174,0.0,-1.8590512335855276,-0.2277536985598103,0.13732910572857737,0.0,0.0,-2.71697952500315e-16,0.0,0.0,1.9855013328789504,-0.21708121728846375,0.19891004213503669,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,0.029235932026727737,-0.04427147821764882,0.04809268972963918,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.39916669848904146,-0.18503727620911603,0.181352423027359,-0.024985884112792303,-0.3995842970146977,-0.18447412307947375,0.18163470459360606,-0.024985884112792303,-1.1110057611921767e-16,0.0,4.138002579974902e-16,0.0,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,0.0,0.0,0.0,0.0,-0.9782410436614454,-0.05852647581767682,0.1307933457284755,0.0,4.673458481808985e-16,0.0,0.0,0.0,0.0,-2.71697952500315e-16,0.0,0.0,0.0,-2.0666807295563754e-16,-1.6074404084089514e-16,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,0.02923605091850094,-0.04427721513526171,0.04810927269075065,0.0,0.19681460623304833,-0.13830922663025752,0.15058581733971624,0.0,-0.3580502307357814,-0.21868374964981235,0.20931408576563532,-0.024985884112792303,-0.35815081430502227,-0.218731110107492,0.2094339208135494,-0.024985884112792303,-0.9777600299041151,-0.7748400602780148,-0.9777609447215566,-0.7748400602780148,-1.3069085796780189,-1.219943949035037,-0.8081116089766711,-0.7273359601237436,0.6942965863977272,0.0,-2.222963322390432,-1.6174854333488073,1.6946789224282828,0.0,-0.26942916036826076,-1.5107057424701336,-0.3182845483042908,0.2959176195670332,0.0,-0.696668089651226,-0.2857951642983723,0.3455147172427141,0.0,-1.2907718149009537,-0.5703827942184087,0.6150876292034101,0.0,-0.8894136078362382,-0.23497877149845822,0.15217151850403632,0.0,1.0898796962803527,-0.7680853690490772,0.592726222658634,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,0.029235131071624117,-0.04427727296709249,0.04810937463518372,0.0,0.2332446605625861,-0.03144824417468346,0.03820161433082166,0.0,-0.34700401551848764,-0.1938337398537425,0.1835199937822641,-0.024985884112792303,-0.3471034426274159,-0.1939120839039447,0.18365854623041405,-0.024985884112792303,-0.9729128649323822,-0.7748400602780148,-0.9729137701906642,-0.7748400602780148,-0.4847684852205464,5.120752378665588,-0.8073513466701899,-0.7191354920946077,0.6877708184864011,0.0,-2.1843587050216904,-0.4602398589739473,0.4259377222372751,0.0,-0.26942916036826076,-1.52151855218456,-0.24859045187208417,0.24171684544637548,0.0,-0.6097827209852156,-0.04104426901146949,-0.004401591891600684,0.0,-0.9918989354446226,-0.20412410575576914,0.10650597518181407,0.0,0.039994641614058565,0.05868973993460064,-0.04179961852620198,0.0,0.0,-2.0666807295563754e-16,-1.6074404084089514e-16,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,0.029233867064351233,-0.04427575777312618,0.048104923061606665,0.0,0.23260553680241886,-0.044805866981630214,0.03820161433082166,0.0,-0.3388216338760478,-0.1916346239425859,0.181352423027359,-0.024985884112792303,-0.338920517744094,-0.19171578768261727,0.18149262609867928,-0.024985884112792303,-0.974476466536167,-0.7748400602780148,-0.9744774967127948,-0.7748400602780148,-2.4275501657824126e-16,1.7598967637923527e-16,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,-1.52151855218456,-0.24859045187208417,0.24171684544637548,0.0,-0.6097827209852156,-0.04104426901146949,-0.004401591891600684,0.0,-0.9918989354446226,-0.20412410575576914,0.10650597518181407,0.0,0.039994641614058565,0.05868973993460064,-0.04179961852620198,0.0,0.8947937952390759,-0.3660012583048457,0.3147383305243299,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,0.029235131071624117,-0.04427724983436018,0.04810934065370603,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,0.0,0.0,0.0,-2.7807628207229312e-18,-6.364753977408919e-17,3.416589089090744e-17,3.3693356196980916e-17,-2.7807628207229312e-18,-0.9819817542343343,-0.7748400602780148,-0.9819827479134008,-0.7748400602780148,-2.146541016570757,-1.219943949035037,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,-1.448231730786781,0.6729203787315369,-0.6796963146048058,0.0,-0.6725332650217786,0.005574949138416807,-0.0680227390069307,0.0,-1.071879001778007,0.1385049899028291,-0.3404294177462552,0.0,-1.9199819388593569,0.8418057704227577,-0.8176841666471557,0.0,1.2228928106266803,-0.18729720908518732,0.175744384457178,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,0.029235131071624117,-0.04427727296709249,0.04810937463518372,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.34393562240257275,-0.18063904438680276,0.1726821400077384,-0.024985884112792303,-0.34403472253966455,-0.18073383881271968,0.17282855711379103,-0.024985884112792303,-0.9819817542343343,-0.7748400602780148,-0.9819826733697733,-0.7748400602780148,-2.4275501657824126e-16,1.7598967637923527e-16,-0.8084917401299117,-0.7168990008139343,0.683673243286266,0.0,-2.3396164053090205,0.07801389654924347,-0.1676254123550091,0.0,-0.26942916036826076,-1.448231730786781,0.6729203787315369,-0.6796963146048058,0.0,-0.6725332650217786,0.005574949138416807,-0.0680227390069307,0.0,-1.071879001778007,0.1385049899028291,-0.3404294177462552,0.0,-1.9199819388593569,0.8418057704227577,-0.8176841666471557,0.0,1.2228928106266803,-0.18729720908518732,0.175744384457178,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
CONFIRMED,-0.2525709385500534,0.9354376335789388,Transit,-1.1421355510863356,K2,-0.01963005801304098,0.02922773475183914,-0.044262687779370986,0.04806652399181984,0.0,0.0,3.8619636444089584e-17,-3.899110305769455e-17,0.0,-0.34393562240257275,-0.18063904438680276,0.1726821400077384,-0.024985884112792303,-0.34403503211414393,-0.18073391267007655,0.17282862994965648,-0.024985884112792303,-0.9658766577153501,7.515948584696744,-0.9658777214294751,7.515948584696744,-2.146541016570757,-1.219943949035037,0.0,1.0594150887155258e-16,0.0,0.0,0.0,2.3903268498912257e-16,-2.635949834372139e-16,0.0,-0.26942916036826076,-1.448231730786781,0.6729203787315369,-0.6796963146048058,0.0,-0.6725332650217786,0.005574949138416807,-0.0680227390069307,0.0,-1.071879001778007,0.1385049899028291,-0.3404294177462552,0.0,-1.9199819388593569,0.8418057704227577,-0.8176841666471557,0.0,1.1608200239317268,0.8253590698262105,-0.6118879765900166,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,0.0,-0.09204738962083349,0.0,-0.23513546360464457,-0.7956833150574428,-0.23011611091814438,0.25661949427938696,-0.40152308766504813,-0.6404192078159213,0.6404192078159213,-1.3967300023791893,0.02690125440419137,-0.02690125440419137,-0.6539128575322061,0.2176511846709446,-0.2176511846709446,True
